id_anuncio,titulo_anuncio,provincia,municipio,tamano_m2,habitaciones,banos,planta,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion,estado,url_foto,precio_actual,precio_anterior,bajada_precio,precio_m2,tiene_imagen,path_imagen,ratio_hab_m2,ratio_banos_hab,pct_bajada,estado_cod,planta_cod,municipio_cod,calefaccion_cod
101431,Piso en venta en Norte,Madrid,Leganés,56,2,1,5,1,0,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6982.jpg,170009,193297,23288,3035.875,False,,0.03571428571428571,0.5,12.047781393399793,1,5,3,2
101432,Piso en venta en La Fortuna,Madrid,Pinto,170,3,2,6,1,1,0,Central,Buen estado,https://img-portal-inmo.com/fotos/2242.jpg,400607,453666,53059,2356.5117647058823,False,,0.01764705882352941,0.6666666666666666,11.695608663642416,1,6,6,0
101433,Piso en venta en Centro,Madrid,Leganés,142,3,1,3,1,1,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6938.jpg,372298,390659,18361,2621.8169014084506,False,,0.02112676056338028,0.3333333333333333,4.700006911398432,1,3,3,2
101434,Piso en venta en La Fortuna,Madrid,Alcorcón,92,1,1,Ático,1,1,1,Central,Obra nueva,https://img-portal-inmo.com/fotos/7412.jpg,224495,228904,4409,2440.163043478261,False,,0.010869565217391304,1.0,1.9261349736133926,2,2,0,0
101435,Piso en venta en Norte,Madrid,Móstoles,72,3,1,6,1,0,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4159.jpg,175563,194053,18490,2438.375,False,,0.041666666666666664,0.3333333333333333,9.528324736025725,1,6,4,2
101436,Piso en venta en Centro,Madrid,Leganés,124,1,3,3,0,1,1,Central,Obra nueva,https://img-portal-inmo.com/fotos/1695.jpg,258375,294564,36189,2083.6693548387098,False,,0.008064516129032258,3.0,12.28561535014462,2,3,3,0
101437,Piso en venta en La Fortuna,Madrid,Fuenlabrada,54,3,2,Ático,0,1,1,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/6094.jpg,131206,149105,17899,2429.740740740741,False,,0.05555555555555555,0.6666666666666666,12.004292277254285,0,2,1,2
101438,Piso en venta en El Bercial,Madrid,Leganés,96,4,1,4,1,0,1,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/9988.jpg,220630,251076,30446,2298.2291666666665,False,,0.041666666666666664,0.25,12.126208797336265,2,4,3,1
101439,Piso en venta en Loranca,Madrid,Leganés,176,2,1,3,1,0,1,Central,A reformar,https://img-portal-inmo.com/fotos/1420.jpg,389344,440216,50872,2212.181818181818,False,,0.011363636363636364,0.5,11.55614516510077,0,3,3,0
101440,Piso en venta en Centro,Madrid,Leganés,134,5,2,6,0,0,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3992.jpg,291598,310770,19172,2176.10447761194,False,,0.03731343283582089,0.4,6.169192650513241,1,6,3,3
101441,Piso en venta en Loranca,Madrid,Alcorcón,106,4,1,2,0,1,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7149.jpg,252854,288375,35521,2385.4150943396226,False,,0.03773584905660377,0.25,12.317641959254443,1,2,0,3
101442,Piso en venta en Centro,Madrid,Leganés,151,3,1,6,1,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3989.jpg,381891,418387,36496,2529.0794701986756,False,,0.019867549668874173,0.3333333333333333,8.72302437695244,1,6,3,3
101443,Piso en venta en El Bercial,Madrid,Leganés,176,5,1,3,1,1,1,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6700.jpg,414086,465659,51573,2352.7613636363635,False,,0.028409090909090908,0.2,11.075271819077908,1,3,3,2
101444,Piso en venta en Loranca,Madrid,Alcorcón,85,4,1,5,1,0,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4500.jpg,226171,236318,10147,2660.835294117647,False,,0.047058823529411764,0.25,4.293790570333195,1,5,0,3
101445,Piso en venta en Sur,Madrid,Parla,143,2,2,4,1,0,1,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/2540.jpg,332283,357205,24922,2323.6573426573427,False,,0.013986013986013986,1.0,6.976946011394017,0,4,5,1
101446,Piso en venta en Norte,Madrid,Móstoles,99,5,1,6,1,1,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4978.jpg,228223,232244,4021,2305.282828282828,False,,0.050505050505050504,0.2,1.73136873288438,1,6,4,3
101447,Piso en venta en Sur,Madrid,Pinto,72,5,3,1,0,0,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1693.jpg,171300,175261,3961,2379.1666666666665,False,,0.06944444444444445,0.6,2.2600578565682037,1,1,6,1
101448,Piso en venta en La Fortuna,Madrid,Parla,145,2,1,Ático,1,0,1,No tiene,A reformar,https://img-portal-inmo.com/fotos/2114.jpg,314222,352270,38048,2167.0482758620687,False,,0.013793103448275862,0.5,10.800806199789934,0,2,5,3
101449,Piso en venta en El Bercial,Madrid,Getafe,91,4,3,4,1,1,0,No tiene,A reformar,https://img-portal-inmo.com/fotos/2106.jpg,199003,227179,28176,2186.846153846154,False,,0.04395604395604396,0.75,12.40255481360513,0,4,2,3
101450,Piso en venta en Sur,Madrid,Alcorcón,174,5,2,1,1,0,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1497.jpg,365554,394487,28933,2100.885057471264,False,,0.028735632183908046,0.4,7.3343354787356745,1,1,0,2
101451,Piso en venta en Centro,Madrid,Alcorcón,161,2,1,3,1,1,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1434.jpg,400999,430219,29220,2490.6770186335402,False,,0.012422360248447204,0.5,6.791889711983896,1,3,0,1
101452,Piso en venta en La Fortuna,Madrid,Leganés,152,4,3,3,1,1,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3850.jpg,375295,428335,53040,2469.0460526315787,False,,0.02631578947368421,0.75,12.382831195209357,1,3,3,1
101453,Piso en venta en La Fortuna,Madrid,Leganés,113,3,3,5,0,0,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2214.jpg,238965,268759,29794,2114.734513274336,False,,0.02654867256637168,1.0,11.08576829055027,1,5,3,3
101454,Piso en venta en Sur,Madrid,Pinto,72,1,1,1,1,0,0,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/9739.jpg,161693,166124,4431,2245.7361111111113,False,,0.013888888888888888,1.0,2.667284678914546,2,1,6,3
101455,Piso en venta en Sur,Madrid,Getafe,123,3,1,6,0,0,0,No tiene,A reformar,https://img-portal-inmo.com/fotos/1652.jpg,263394,265047,1653,2141.4146341463415,False,,0.024390243902439025,0.3333333333333333,0.6236629729821503,0,6,2,3
101456,Piso en venta en El Bercial,Madrid,Leganés,58,3,2,4,1,0,1,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7623.jpg,142531,162845,20314,2457.4310344827586,False,,0.05172413793103448,0.6666666666666666,12.474438883600971,0,4,3,1
101457,Piso en venta en Norte,Madrid,Fuenlabrada,90,1,2,Bajo,1,1,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6979.jpg,213045,230313,17268,2367.1666666666665,False,,0.011111111111111112,2.0,7.4976228002761465,1,0,1,2
101458,Piso en venta en Sur,Madrid,Leganés,60,3,1,6,0,1,1,Central,A reformar,https://img-portal-inmo.com/fotos/3407.jpg,127155,139483,12328,2119.25,False,,0.05,0.3333333333333333,8.838353060946496,0,6,3,0
101459,Piso en venta en Sur,Madrid,Leganés,125,3,2,Bajo,1,0,1,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9428.jpg,295535,319069,23534,2364.28,False,,0.024,0.6666666666666666,7.375834067239374,1,0,3,2
101460,Piso en venta en Loranca,Madrid,Fuenlabrada,102,2,2,4,0,1,1,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5252.jpg,204208,226832,22624,2002.0392156862745,False,,0.0196078431372549,1.0,9.973901389574664,0,4,1,2
101461,Piso en venta en Centro,Madrid,Getafe,92,2,2,3,1,1,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7122.jpg,216266,245382,29116,2350.717391304348,False,,0.021739130434782608,1.0,11.865581012462203,1,3,2,3
101462,Piso en venta en Loranca,Madrid,Fuenlabrada,93,4,2,1,1,1,1,Central,Buen estado,https://img-portal-inmo.com/fotos/4419.jpg,238088,273579,35491,2560.0860215053763,False,,0.043010752688172046,0.5,12.972852448470096,1,1,1,0
101463,Piso en venta en Loranca,Madrid,Alcorcón,133,5,1,6,1,1,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2222.jpg,318494,335866,17372,2394.691729323308,False,,0.03759398496240601,0.2,5.172300858080306,1,6,0,2
101464,Piso en venta en La Fortuna,Madrid,Fuenlabrada,174,4,1,1,0,1,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9990.jpg,380200,409826,29626,2185.057471264368,False,,0.022988505747126436,0.25,7.2289215423130795,1,1,1,3
101465,Piso en venta en Norte,Madrid,Móstoles,58,2,3,4,0,0,0,Central,A reformar,https://img-portal-inmo.com/fotos/4614.jpg,92214,104434,12220,1589.896551724138,False,,0.034482758620689655,1.5,11.701170117011701,0,4,4,0
101466,Piso en venta en Centro,Madrid,Alcorcón,147,2,2,4,1,1,1,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/6049.jpg,342415,364792,22377,2329.3537414965986,False,,0.013605442176870748,1.0,6.134180574135398,0,4,0,1
101467,Piso en venta en El Bercial,Madrid,Leganés,165,1,1,2,1,0,1,No tiene,A reformar,https://img-portal-inmo.com/fotos/9694.jpg,343417,361909,18492,2081.3151515151517,False,,0.006060606060606061,1.0,5.109571743173007,0,2,3,3
101468,Piso en venta en El Bercial,Madrid,Pinto,167,1,3,5,1,1,0,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/9263.jpg,367845,421308,53463,2202.6646706586826,False,,0.005988023952095809,3.0,12.689766156825884,2,5,6,1
101469,Piso en venta en Sur,Madrid,Alcorcón,114,2,2,Ático,0,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5196.jpg,266610,295880,29270,2338.684210526316,False,,0.017543859649122806,1.0,9.892523996214681,1,2,0,3
101470,Piso en venta en Sur,Madrid,Getafe,147,3,3,1,1,0,1,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1391.jpg,335020,360498,25478,2279.0476190476193,False,,0.02040816326530612,1.0,7.067445589157222,1,1,2,2
101471,Piso en venta en El Bercial,Madrid,Getafe,146,4,2,5,1,0,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2638.jpg,314860,352450,37590,2156.5753424657532,False,,0.0273972602739726,0.5,10.665342601787488,1,5,2,2
101472,Piso en venta en Sur,Madrid,Fuenlabrada,108,2,1,2,1,0,0,No tiene,A reformar,https://img-portal-inmo.com/fotos/7421.jpg,229094,240055,10961,2121.240740740741,False,,0.018518518518518517,0.5,4.566036949865656,0,2,1,3
101473,Piso en venta en Norte,Madrid,Alcorcón,62,2,3,3,1,0,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2413.jpg,185338,201718,16380,2989.3225806451615,False,,0.03225806451612903,1.5,8.120247077603388,1,3,0,1
101474,Piso en venta en Loranca,Madrid,Leganés,107,1,1,1,0,0,0,Central,Buen estado,https://img-portal-inmo.com/fotos/1175.jpg,235199,260273,25074,2198.121495327103,False,,0.009345794392523364,1.0,9.633730736572753,1,1,3,0
101475,Piso en venta en Sur,Madrid,Getafe,93,4,2,5,1,1,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9084.jpg,230340,255076,24736,2476.7741935483873,False,,0.043010752688172046,0.5,9.697501920996094,1,5,2,3
101476,Piso en venta en La Fortuna,Madrid,Parla,100,4,2,4,1,0,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3305.jpg,252207,259614,7407,2522.07,False,,0.04,0.5,2.8530818831033766,1,4,5,3
101477,Piso en venta en Sur,Madrid,Leganés,135,5,2,4,1,0,0,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/4550.jpg,290746,334128,43382,2153.6740740740743,False,,0.037037037037037035,0.4,12.983646985586361,2,4,3,1
101478,Piso en venta en Centro,Madrid,Parla,102,2,3,3,1,1,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4589.jpg,293486,326677,33191,2877.3137254901962,False,,0.0196078431372549,1.5,10.160188810353958,1,3,5,2
101479,Piso en venta en Norte,Madrid,Móstoles,99,5,3,5,1,0,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2018.jpg,241996,268966,26970,2444.40404040404,False,,0.050505050505050504,0.6,10.02728969460824,1,5,4,1
101480,Piso en venta en Centro,Madrid,Parla,129,1,3,5,0,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6479.jpg,294576,320464,25888,2283.5348837209303,False,,0.007751937984496124,3.0,8.078286484597335,1,5,5,3
101481,Piso en venta en Centro,Madrid,Getafe,63,5,1,Bajo,0,0,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9447.jpg,115520,121460,5940,1833.6507936507937,False,,0.07936507936507936,0.2,4.890498929688786,1,0,2,1
101482,Piso en venta en La Fortuna,Madrid,Fuenlabrada,147,3,3,Ático,1,1,0,Central,Buen estado,https://img-portal-inmo.com/fotos/8478.jpg,342415,367512,25097,2329.3537414965986,False,,0.02040816326530612,1.0,6.8288926620083155,1,2,1,0
101483,Piso en venta en Norte,Madrid,Móstoles,156,2,2,2,1,0,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4153.jpg,364700,387996,23296,2337.8205128205127,False,,0.01282051282051282,1.0,6.004185610160929,1,2,4,1
101484,Piso en venta en Norte,Madrid,Alcorcón,152,2,1,4,1,0,0,Central,A reformar,https://img-portal-inmo.com/fotos/6182.jpg,336751,342537,5786,2215.467105263158,False,,0.013157894736842105,0.5,1.689160587031474,0,4,0,0
101485,Piso en venta en Norte,Madrid,Leganés,91,4,2,5,0,0,1,No tiene,A reformar,https://img-portal-inmo.com/fotos/2074.jpg,184231,209786,25555,2024.5164835164835,False,,0.04395604395604396,0.5,12.181461107986234,0,5,3,3
101486,Piso en venta en Norte,Madrid,Getafe,151,5,2,6,1,0,0,No tiene,A reformar,https://img-portal-inmo.com/fotos/1374.jpg,340554,366486,25932,2255.3245033112585,False,,0.033112582781456956,0.4,7.075850100685975,0,6,2,3
101487,Piso en venta en Norte,Madrid,Móstoles,128,4,3,1,1,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8166.jpg,313292,315318,2026,2447.59375,False,,0.03125,0.75,0.642525957921844,1,1,4,3
101488,Piso en venta en La Fortuna,Madrid,Móstoles,172,5,3,5,1,0,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3151.jpg,419489,445883,26394,2438.889534883721,False,,0.029069767441860465,0.6,5.919490090449737,1,5,4,1
101489,Piso en venta en Sur,Madrid,Getafe,102,5,3,1,0,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2499.jpg,216012,229639,13627,2117.764705882353,False,,0.049019607843137254,0.6,5.934096560253267,1,1,2,3
101490,Piso en venta en Centro,Madrid,Alcorcón,141,1,2,Ático,1,1,1,Central,A reformar,https://img-portal-inmo.com/fotos/9570.jpg,358470,363127,4657,2542.340425531915,False,,0.0070921985815602835,2.0,1.2824714218441482,0,2,0,0
101491,Piso en venta en Norte,Madrid,Alcorcón,91,5,1,6,0,0,0,Central,Buen estado,https://img-portal-inmo.com/fotos/5196.jpg,232544,239374,6830,2555.4285714285716,False,,0.054945054945054944,0.2,2.853275627261106,1,6,0,0
101492,Piso en venta en Sur,Madrid,Fuenlabrada,147,4,3,1,1,1,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5785.jpg,377787,382193,4406,2569.9795918367345,False,,0.027210884353741496,0.75,1.1528206953031583,1,1,1,1
101493,Piso en venta en Sur,Madrid,Pinto,128,5,3,3,0,0,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2583.jpg,279004,285713,6709,2179.71875,False,,0.0390625,0.6,2.3481605667225502,1,3,6,1
101494,Piso en venta en Centro,Madrid,Parla,93,5,1,6,1,0,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7977.jpg,232533,236526,3993,2500.3548387096776,False,,0.053763440860215055,0.2,1.6881864995814413,1,6,5,1
101495,Piso en venta en La Fortuna,Madrid,Alcorcón,175,2,2,Bajo,1,0,0,Central,A reformar,https://img-portal-inmo.com/fotos/3192.jpg,378794,430065,51271,2164.537142857143,False,,0.011428571428571429,1.0,11.921686256728634,0,0,0,0
101496,Piso en venta en El Bercial,Madrid,Fuenlabrada,156,2,2,Ático,1,0,1,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/3317.jpg,333395,372201,38806,2137.147435897436,False,,0.01282051282051282,1.0,10.426086979884525,0,2,1,2
101497,Piso en venta en El Bercial,Madrid,Parla,104,2,1,2,1,0,0,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/1544.jpg,214443,242519,28076,2061.951923076923,False,,0.019230769230769232,0.5,11.576824908563864,0,2,5,2
101498,Piso en venta en Sur,Madrid,Móstoles,110,3,3,1,1,0,0,Central,Buen estado,https://img-portal-inmo.com/fotos/6390.jpg,251184,256404,5220,2283.490909090909,False,,0.02727272727272727,1.0,2.035849674732064,1,1,4,0
101499,Piso en venta en Loranca,Madrid,Getafe,131,2,1,1,1,0,0,Central,Buen estado,https://img-portal-inmo.com/fotos/7233.jpg,313863,345372,31509,2395.9007633587785,False,,0.015267175572519083,0.5,9.123206281922101,1,1,2,0
101500,Piso en venta en Loranca,Madrid,Alcorcón,170,3,3,Ático,0,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5150.jpg,367059,416706,49647,2159.170588235294,False,,0.01764705882352941,1.0,11.914155303739326,1,2,0,3
101501,Piso en venta en Centro,Madrid,Fuenlabrada,70,3,1,4,0,0,0,Central,Obra nueva,https://img-portal-inmo.com/fotos/8224.jpg,180260,206036,25776,2575.1428571428573,False,,0.04285714285714286,0.3333333333333333,12.510435069599488,2,4,1,0
101502,Piso en venta en El Bercial,Madrid,Móstoles,115,4,2,Ático,1,1,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2563.jpg,288896,291423,2527,2512.1391304347826,False,,0.034782608695652174,0.5,0.8671244205158823,1,2,4,1
101503,Piso en venta en Sur,Madrid,Alcorcón,118,2,2,Bajo,1,1,1,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/8388.jpg,266853,282027,15174,2261.4661016949153,False,,0.01694915254237288,1.0,5.38033592528375,0,0,0,1
101504,Piso en venta en La Fortuna,Madrid,Leganés,91,5,2,4,1,1,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6208.jpg,221459,233532,12073,2433.6153846153848,False,,0.054945054945054944,0.4,5.16974119178528,1,4,3,1
101505,Piso en venta en El Bercial,Madrid,Pinto,120,1,2,Ático,0,1,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5396.jpg,282310,290232,7922,2352.5833333333335,False,,0.008333333333333333,2.0,2.729540505526613,1,2,6,2
101506,Piso en venta en Sur,Madrid,Móstoles,140,5,1,3,0,0,1,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/1463.jpg,291547,298297,6750,2082.4785714285713,False,,0.03571428571428571,0.2,2.2628454191627805,0,3,4,1
101507,Piso en venta en Sur,Madrid,Alcorcón,75,2,1,3,1,1,1,No tiene,A reformar,https://img-portal-inmo.com/fotos/8652.jpg,168291,177656,9365,2243.88,False,,0.02666666666666667,0.5,5.271423425046157,0,3,0,3
101508,Piso en venta en Norte,Madrid,Móstoles,66,5,3,2,0,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8352.jpg,154496,170991,16495,2340.848484848485,False,,0.07575757575757576,0.6,9.64670655180682,1,2,4,3
101509,Piso en venta en La Fortuna,Madrid,Getafe,61,2,1,6,1,0,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4144.jpg,185159,205451,20292,3035.3934426229507,False,,0.03278688524590164,0.5,9.876807608626875,1,6,2,2
101510,Piso en venta en Norte,Madrid,Getafe,142,2,3,3,1,0,1,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7575.jpg,299167,325070,25903,2106.8098591549297,False,,0.014084507042253521,1.5,7.968437567293199,0,3,2,1
101511,Piso en venta en Centro,Madrid,Pinto,93,5,1,6,1,1,1,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/6868.jpg,203119,227064,23945,2184.0752688172042,False,,0.053763440860215055,0.2,10.54548497339957,0,6,6,2
101512,Piso en venta en Norte,Madrid,Getafe,131,3,1,2,1,1,0,Central,Buen estado,https://img-portal-inmo.com/fotos/8089.jpg,287223,317545,30322,2192.5419847328244,False,,0.022900763358778626,0.3333333333333333,9.54888283550363,1,2,2,0
101513,Piso en venta en Norte,Madrid,Parla,82,4,1,4,1,1,0,Central,Buen estado,https://img-portal-inmo.com/fotos/2721.jpg,173214,193883,20669,2112.3658536585367,False,,0.04878048780487805,0.25,10.660553013931082,1,4,5,0
101514,Piso en venta en El Bercial,Madrid,Leganés,97,4,1,1,1,1,0,Central,Buen estado,https://img-portal-inmo.com/fotos/8535.jpg,263227,301717,38490,2713.680412371134,False,,0.041237113402061855,0.25,12.756987508161622,1,1,3,0
101515,Piso en venta en Loranca,Madrid,Getafe,72,4,2,1,1,0,0,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/6772.jpg,180836,196554,15718,2511.6111111111113,False,,0.05555555555555555,0.5,7.9967845986344726,2,1,2,3
101516,Piso en venta en Sur,Madrid,Leganés,121,4,1,6,0,0,1,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/7434.jpg,282153,314591,32438,2331.8429752066118,False,,0.03305785123966942,0.25,10.311165926552253,2,6,3,3
101517,Piso en venta en La Fortuna,Madrid,Getafe,62,1,3,Bajo,1,1,0,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/3734.jpg,141385,159057,17672,2280.4032258064517,False,,0.016129032258064516,3.0,11.110482405678468,2,0,2,2
101518,Piso en venta en Norte,Madrid,Parla,94,2,2,3,1,1,1,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5763.jpg,228241,259496,31255,2428.095744680851,False,,0.02127659574468085,1.0,12.04450164935105,1,3,5,2
101519,Piso en venta en La Fortuna,Madrid,Móstoles,133,1,1,Bajo,0,0,1,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/5221.jpg,257880,278970,21090,1938.9473684210527,False,,0.007518796992481203,1.0,7.559952683084202,2,0,4,1
101520,Piso en venta en Loranca,Madrid,Alcorcón,89,4,1,Bajo,0,0,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1980.jpg,184146,209527,25381,2069.0561797752807,False,,0.0449438202247191,0.25,12.113474635727139,1,0,0,3
101521,Piso en venta en Loranca,Madrid,Alcorcón,171,4,3,1,1,0,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4208.jpg,398472,430687,32215,2330.245614035088,False,,0.023391812865497075,0.75,7.479910004249025,1,1,0,3
101522,Piso en venta en Norte,Madrid,Getafe,137,5,2,3,1,1,1,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4955.jpg,348711,384962,36251,2545.3357664233577,False,,0.0364963503649635,0.4,9.41677360362841,1,3,2,2
101523,Piso en venta en Centro,Madrid,Alcorcón,65,4,2,1,1,0,0,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1444.jpg,192343,202386,10043,2959.123076923077,False,,0.06153846153846154,0.5,4.962299763817655,1,1,0,2
101524,Piso en venta en Norte,Madrid,Getafe,120,2,2,6,0,0,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5782.jpg,272670,312957,40287,2272.25,False,,0.016666666666666666,1.0,12.87301450358995,1,6,2,3
101525,Piso en venta en El Bercial,Madrid,Getafe,135,4,2,5,1,1,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8829.jpg,315405,325689,10284,2336.3333333333335,False,,0.02962962962962963,0.5,3.157613551578346,1,5,2,1
101526,Piso en venta en Sur,Madrid,Pinto,140,4,3,Bajo,0,1,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3823.jpg,311463,323517,12054,2224.7357142857145,False,,0.02857142857142857,0.75,3.72592475820436,1,0,6,3
101527,Piso en venta en Centro,Madrid,Fuenlabrada,140,1,1,Ático,1,1,1,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6234.jpg,321387,333521,12134,2295.6214285714286,False,,0.007142857142857143,1.0,3.6381517205813125,1,2,1,2
101528,Piso en venta en Norte,Madrid,Fuenlabrada,119,2,1,3,1,0,0,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8475.jpg,254881,270976,16095,2141.8571428571427,False,,0.01680672268907563,0.5,5.939640410958904,0,3,1,2
101529,Piso en venta en La Fortuna,Madrid,Pinto,154,3,2,Ático,1,0,1,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2761.jpg,364911,406951,42040,2369.551948051948,False,,0.01948051948051948,0.6666666666666666,10.330482048207278,1,2,6,3
101530,Piso en venta en Centro,Madrid,Fuenlabrada,126,5,3,5,1,0,0,No tiene,A reformar,https://img-portal-inmo.com/fotos/3611.jpg,266129,305417,39288,2112.1349206349205,False,,0.03968253968253968,0.6,12.86372402322071,0,5,1,3
101531,Piso en venta en Centro,Madrid,Leganés,172,3,1,5,1,0,0,No tiene,A reformar,https://img-portal-inmo.com/fotos/1714.jpg,368812,402981,34169,2144.2558139534885,False,,0.01744186046511628,0.3333333333333333,8.479059806789898,0,5,3,3
101532,Piso en venta en Norte,Madrid,Fuenlabrada,147,1,2,5,1,0,0,Central,Buen estado,https://img-portal-inmo.com/fotos/8933.jpg,316445,345758,29313,2152.687074829932,False,,0.006802721088435374,2.0,8.47789494386247,1,5,1,0
101533,Piso en venta en Centro,Madrid,Getafe,177,4,2,6,0,0,1,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3972.jpg,382944,413253,30309,2163.5254237288136,False,,0.022598870056497175,0.5,7.334248027237551,1,6,2,1
101534,Piso en venta en La Fortuna,Madrid,Parla,79,5,3,1,0,0,0,Central,Buen estado,https://img-portal-inmo.com/fotos/1885.jpg,204322,231967,27645,2586.3544303797466,False,,0.06329113924050633,0.6,11.917643457905651,1,1,5,0
101535,Piso en venta en Loranca,Madrid,Parla,156,2,3,2,1,1,1,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8052.jpg,377877,396681,18804,2422.2884615384614,False,,0.01282051282051282,1.5,4.7403329123401425,1,2,5,2
101536,Piso en venta en Centro,Madrid,Móstoles,131,5,3,5,0,1,0,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/1327.jpg,292859,301200,8341,2235.5648854961833,False,,0.03816793893129771,0.6,2.7692563081009296,0,5,4,1
101537,Piso en venta en Loranca,Madrid,Fuenlabrada,163,1,2,2,0,0,0,No tiene,A reformar,https://img-portal-inmo.com/fotos/2954.jpg,331690,343076,11386,2034.9079754601228,False,,0.006134969325153374,2.0,3.3187981671699562,0,2,1,3
101538,Piso en venta en La Fortuna,Madrid,Parla,142,4,3,4,1,1,0,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3285.jpg,331917,374734,42817,2337.443661971831,False,,0.028169014084507043,0.75,11.425971489109608,1,4,5,1
101539,Piso en venta en Norte,Madrid,Fuenlabrada,125,1,2,4,1,1,0,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5824.jpg,270797,277689,6892,2166.376,False,,0.008,2.0,2.481913219464941,1,4,1,3
101540,Piso en venta en Sur,Madrid,Móstoles,126,2,1,3,1,0,1,Central,Buen estado,https://img-portal-inmo.com/fotos/1803.jpg,305739,328648,22909,2426.5,False,,0.015873015873015872,0.5,6.970679876341861,1,3,4,0
